timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,altitude
1772665935797,-0.035913,0.067038,-9.806650,0.000000,-0.001065,-0.000533,15.36,23.40,34.20,,
1772665935847,-0.038307,0.067038,-9.813833,0.000533,-0.001598,0.001598,15.90,23.46,33.84,,
1772665935897,-0.028730,0.059855,-9.794679,-0.001065,0.000000,-0.000533,16.14,23.22,34.32,,
1772665935947,-0.038307,0.055067,-9.804255,0.000533,-0.001065,0.001065,16.26,23.46,34.92,,
1772665935997,-0.019154,0.064643,-9.804255,0.000533,-0.000533,0.000533,16.08,23.04,35.88,,
1772665936047,-0.026336,0.064643,-9.813833,0.000533,-0.001065,0.000000,15.96,23.22,35.52,,
1772665936097,-0.026336,0.059855,-9.806650,0.000000,-0.002131,0.000000,15.84,23.16,35.76,,
1772665936147,-0.045490,0.064643,-9.804255,-0.000533,0.000000,0.000000,15.48,23.64,35.70,,
1772665936198,-0.040701,0.062249,-9.813833,0.000000,0.000533,0.000533,15.60,23.52,35.58,,
1772665936247,-0.031125,0.064643,-9.806650,0.001065,0.000000,-0.001065,15.66,23.76,35.70,,
1772665936297,-0.035913,0.069432,-9.811439,0.001065,-0.001065,0.000000,15.84,23.70,35.94,,
1772665936347,-0.035913,0.076614,-9.799467,0.000533,-0.001065,0.000533,16.14,23.58,35.94,,
1772665936397,-0.038307,0.062249,-9.806650,0.000000,-0.000533,0.000533,16.08,23.70,36.30,,
1772665936447,-0.038307,0.074220,-9.799467,0.000000,-0.000533,0.000000,16.38,23.76,36.36,,
1772665936497,-0.026336,0.069432,-9.789890,0.000000,-0.002131,-0.000533,16.14,24.06,36.66,,
1772665936547,-0.038307,0.062249,-9.806650,0.001065,-0.000533,0.001598,16.50,24.00,36.12,,
1772665936597,-0.007183,0.059855,-9.844957,0.000533,-0.005859,0.000000,16.02,23.28,36.12,,
1772665936647,-0.026336,0.069432,-9.801862,0.001598,-0.001598,0.001065,15.96,22.74,36.00,,
1772665936697,-0.028730,0.059855,-9.797073,0.001065,0.001065,-0.000533,15.24,22.08,36.60,,
1772665936747,-0.033519,0.064643,-9.806650,0.000000,-0.002131,0.001598,15.48,22.02,36.60,,
1772665936797,-0.047884,0.052672,-9.809045,0.000000,-0.001598,0.000000,15.36,22.80,36.72,,
1772665936847,-0.031125,0.059855,-9.799467,0.000533,0.001065,0.000000,15.60,23.16,36.12,,
1772665936898,-0.031125,0.059855,-9.801862,0.001065,0.003196,0.000000,15.54,23.22,35.64,,
1772665936947,-0.031125,0.057461,-9.797073,0.001065,0.002131,0.001065,15.84,23.22,36.00,,
1772665936997,-0.019154,0.064643,-9.794679,0.001065,-0.004261,0.000000,16.02,23.16,36.30,,
1772665937048,-0.033519,0.062249,-9.789890,-0.003728,0.000000,-0.002131,16.08,23.52,36.54,,
1772665937097,-0.026336,0.071826,-9.801862,0.000000,-0.011185,0.000000,15.54,23.52,35.64,,
1772665937148,-0.052672,0.059855,-9.806650,-0.001065,-0.003728,-0.001598,15.42,23.40,34.86,,
1772665937196,-0.035913,0.059855,-9.785102,-0.002131,-0.003728,0.000533,15.60,23.10,33.90,,
1772665937247,-0.033519,0.064643,-9.792285,-0.005326,-0.003728,-0.000533,15.60,22.98,33.54,,
1772665937297,-0.162806,-3.452439,-9.821015,0.002131,-0.000533,0.153931,16.38,22.74,33.78,,
1772665937347,0.378284,-2.430115,-10.022128,-0.018109,-0.042078,0.151268,16.32,22.74,34.02,,
1772665937397,-0.328006,0.241814,-9.742006,0.011185,0.013848,-0.078297,16.86,22.44,34.08,,
1772665937447,0.083797,-0.114922,-9.674969,0.033556,0.016512,-0.058590,16.50,22.86,33.90,,
1772665937497,-0.237026,-0.720655,-9.746795,0.004794,0.010653,-0.063916,16.68,22.92,34.56,,
1772665937548,0.124498,-0.758962,-10.034100,0.002663,0.000000,0.078297,16.26,23.58,35.28,,
1772665937597,0.002394,-0.246603,-9.344569,0.034621,-0.072971,0.162985,16.14,23.52,36.12,,
1772665937647,-0.043096,-0.088585,-9.828198,-0.007989,-0.030360,0.219977,16.56,23.52,36.06,,
1772665937697,0.653617,-0.205901,-9.457097,0.027697,-0.064448,0.161388,16.86,22.98,35.40,,
1772665937747,0.035913,0.270545,-10.058042,-0.005859,0.009055,0.023968,17.22,23.04,35.22,,
1772665937797,-1.000776,-0.538695,-9.588778,-0.013848,-0.031425,-0.042078,17.52,22.08,34.62,,
1772665937847,0.134075,-0.974440,-9.334992,-0.062851,-0.066579,0.142213,17.40,22.26,34.50,,
1772665937897,0.263362,0.826000,-9.289502,0.045806,0.013316,-0.014381,17.34,21.84,34.44,,
1772665937948,0.191536,0.591368,-11.401189,-0.107592,-0.094276,0.046339,17.52,21.72,34.32,,
1772665937996,0.390255,0.172383,-8.757990,-0.006924,-0.078830,-0.254598,18.42,21.18,34.86,,
1772665938046,-0.241814,0.811634,-10.101137,0.004261,-0.018109,-0.265251,18.30,21.60,34.68,,
1772665938097,0.110133,1.137246,-10.347740,-0.006924,0.001065,0.010653,17.94,21.60,34.80,,
1772665938147,-0.890643,1.508347,-10.182540,-0.015446,-0.011185,-0.043676,17.40,21.72,34.56,,
1772665938197,-0.031125,2.118869,-9.892841,0.002663,-0.003196,0.056459,17.58,21.84,34.80,,
1772665938247,-0.062249,0.129287,-9.789890,0.001598,-0.023436,0.001598,17.52,22.14,34.50,,
1772665938297,-0.064643,0.050278,-9.797073,0.000000,-0.002131,-0.001065,17.94,22.08,34.44,,
1772665938348,-0.069432,0.035913,-9.799467,-0.001065,-0.001065,-0.000533,17.76,21.84,34.74,,
1772665938397,-0.067038,0.064643,-9.813833,-0.000533,-0.003728,-0.002131,17.64,21.30,35.88,,
1772665938447,-0.062249,0.050278,-9.809045,0.000533,-0.001598,0.000533,17.10,21.66,36.42,,
1772665938497,-0.069432,0.045490,-9.797073,0.000000,-0.002131,0.000000,17.34,21.84,36.12,,
1772665938547,-0.064643,0.059855,-9.809045,0.000000,-0.002663,0.001065,17.28,22.20,34.86,,
1772665938597,-0.067038,0.047884,-9.794679,0.001598,-0.000533,0.000000,17.76,21.78,33.24,,
1772665938647,-0.071826,0.045490,-9.818622,-0.000533,-0.001598,-0.000533,17.22,21.30,33.00,,
1772665938697,-0.071826,0.050278,-9.811439,0.000000,0.000000,0.000533,17.28,20.94,33.42,,
1772665938747,-0.064643,0.052672,-9.797073,0.001598,-0.001598,-0.000533,17.40,20.82,33.84,,
